Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-12 00:00:00-04:00,1.5696308938438537,1.5696308938438537,1.5199749964810247,1.535965919494629,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.531757788536328,1.5628978282015284,1.530916144149802,1.5620561838150024,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047204958765,1.6159204020886806,1.578047204958765,1.5990878343582153,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201282574044555,1.704290764282609,1.6201282574044555,1.6672592163085938,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.6672592163085935,1.6958744814893452,1.6613678665114817,1.6672592163085938,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672594972764703,1.712707335702655,1.6672594972764703,1.7059743404388428,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958750135516993,1.6958750135516993,1.6672597393932165,1.6832506656646729,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790424163157742,1.7042911092793736,1.6411692163431004,1.645377278327942,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428522018097336,1.6504268404047557,1.6327526301739554,1.633594274520874,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335940627558816,1.6335940627558816,1.6133950826299917,1.6327524185180664,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243363351399498,1.6479018950965056,1.6201282739639282,1.6201282739639282,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117120477719913,1.6117120477719913,1.582255136922045,1.590671420097351,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780473481294865,1.6243366727970405,1.573839286078719,1.6032960414886475,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.624336126710615,1.7253311872482298,1.624336126710615,1.72533118724823,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.716914789806523,1.7665706724981147,1.716914789806523,1.7531046867370605,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505803108215334,1.751421955265109,1.7303813257575076,1.7505803108215332,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497386454905892,1.9012310980275269,1.7497386454905892,1.83053457736969,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221176430769932,1.8515745429105535,1.8052852435486655,1.8094933032989502,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263267673008379,1.8936567197937064,1.8263267673008379,1.8852404356002808,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936567882494972,1.952570619205947,1.8936567882494972,1.9231137037277222,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357377667488946,1.9719276724202994,1.8515752551511167,1.856624960899353,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574658907718278,1.8574658907718278,1.7547877239093035,1.8094933032989502,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515753966689257,1.8852403717756352,1.7505803108215334,1.7505803108215332,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421644665857523,1.7674131618295443,1.6706262826919558,1.6706262826919556,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706258388514081,1.74216400373943,1.6706258388514081,1.7337477207183838,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.746372254323069,1.8094941430335414,1.746372254323069,1.786770224571228,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.786770261645358,1.8094941805791755,1.7758292046738537,1.7993946075439453,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020724629254444,1.906280523561502,1.7211231266121723,1.72533118724823,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219648804646568,1.8094939680660473,1.7084988916840196,1.7884533405303955,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.7884535431979998,1.9104892609447701,1.7884535431979998,1.8860820531845093,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801898889588202,1.9946509175664955,1.8801898889588202,1.9744517803192139,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820275112770784,2.044307924552178,1.9609868788409002,2.0375747680664062,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375745273013885,2.0375745273013885,1.9778192152965803,1.986235499382019,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862351703049914,1.9862351703049914,1.9483619784589346,1.9576199054718018,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576205879007402,2.045149541029425,1.9576205879007402,2.0358917713165283,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.035891833594383,2.035891833594383,1.9475210726199175,1.9567790031433105,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.953411787811231,2.0114839648896825,1.927321454555158,1.9719276428222656,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778196375857116,1.9929689200686087,1.9449962992243022,1.9567790031433105,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567790031433105,1.9904439861456922,1.9517292958247785,1.9567790031433105,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357375829114865,1.9559365645133815,1.8987060363777277,1.9315295219421387,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315299294758006,1.9609866835307912,1.8768241621684865,1.8936567306518555,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.90375635125857,1.9146974086761475,1.8953400668072862,1.9146974086761475,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.894498364265776,1.8953400087378454,1.8364261799111337,1.8852404356002808,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852399465880738,1.9441537601331373,1.8599912610843194,1.932370901107788,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306874071870104,1.9306874071870104,1.7968690462210055,1.8944975137710571,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.9020731727512874,1.9736113539518305,1.9020731727512874,1.937421441078186,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374212253072967,1.9483622821419155,1.8768241089085893,1.8953399658203125,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936565907105154,1.9483621934478121,1.8936565907105154,1.9357378482818604,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239551788793365,1.9239551788793365,1.8339013118936913,1.8431590795516968,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305341729096003,1.8305341729096003,1.7589960237019437,1.7674123048782349,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674127471675594,1.7674127471675594,1.674833952115237,1.7270147800445557,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270152769823666,1.749739200225442,1.6815674304962158,1.6815674304962158,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622096951961387,1.6622096951961387,1.545223849029539,1.5948797464370728,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075044178152211,1.6832506656646729,1.5915134915437648,1.6832506656646729,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790423456279793,1.7943449086420518,1.6689427725513672,1.766571283340454,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.758996516139406,1.7665711552658947,1.653793373301795,1.6613680124282837,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605266050416467,1.6605266050416467,1.5039844153133828,1.578889012336731,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738391654867883,1.6075041408952577,1.4518034490379126,1.557006597518921,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654228331487245,1.6378024879093926,1.5654228331487245,1.5999294519424438,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.607503913478181,1.712707047075873,1.5965626976887652,1.6672592163085938,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580017591347012,1.7194403620951795,1.619286915271436,1.6411691904067993,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411691158793722,1.6916666592426521,1.5948797947706037,1.6159204244613647,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.603295823887553,1.6066624014930733,1.49388462014423,1.5511151552200317,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511149723454467,1.5511149723454467,1.478735167632806,1.4888347387313843,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871517060885038,1.4871517060885038,1.329767806360883,1.405514121055603,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.366799197265725,1.4013058148901016,1.2035239567155724,1.3541748523712158,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541747062424438,1.3802650376126597,1.3432335710581662,1.3499666452407837,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423922233559125,1.3474420100427287,1.3171434504491042,1.3280845880508423,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230345908737187,1.386156388873454,1.3129350999832163,1.3297675848007202,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297676732864556,1.4829434959774535,1.2615960049097443,1.4804185628890991,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.481260117857508,1.481260117857508,1.397097612985232,1.429079294204712,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299209990134576,1.4896764634750574,1.4299209990134576,1.4762104749679565,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778937636733742,1.5443822296108907,1.4778937636733742,1.5401740074157715,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.493884996005467,1.4947266406186046,1.4501204392860796,1.4728443622589111,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644274427650372,1.4644274427650372,1.3642740245360416,1.4046721458435059,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928894148700999,1.3928894148700999,1.2498132504953454,1.270853877067566,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708543967527366,1.3196686639406126,1.2708543967527366,1.2918950319290161,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.304518960694304,1.3373423698905504,1.304518960694304,1.3289260864257812,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314509508955228,1.3466002291579104,1.3003108302278816,1.337342381477356,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.329767842114304,1.3339759841988712,1.165650942925254,1.2540215253829956,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540216992555557,1.312935536080748,1.2540216992555557,1.2834786176681519,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636918098223,1.3676410913467407,1.2792704201608383,1.3676410913467407,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886816133870907,1.4484369269706572,1.3684826273647328,1.3760572671890259,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.376057123283445,1.498092671138841,1.376057123283445,1.456011414527893,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149251344601726,1.5780470150626797,1.5149251344601726,1.523341417312622,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233416268796203,1.6664178129453648,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931963041126962,1.7194400662702507,1.5738389657750766,1.679042100906372,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421640273567667,1.8094939713833884,1.7000827722083158,1.7606797218322754,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632049078670142,1.8094942309597264,1.7270149975634561,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842449993163758,1.8094936841871678,1.7169149054488912,1.72533118724823,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253317621689808,1.7261734066820926,1.6622098684310913,1.6622098684310913,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.663051314109275,1.746372184618147,1.6605263808718216,1.7387975454330444,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.742164455771347,1.7707797291512375,1.7211238230230324,1.7345898151397705,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.729540043909285,1.7884538830926682,1.7135492777106986,1.7589969635009766,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522633948894795,1.8044442206009956,1.722806484916555,1.8036025762557983,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179104215622162,1.85073375222535,1.7505803108215334,1.7505803108215332,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505806280803426,1.7505806280803426,1.6453774614763006,1.6832506656646729,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000829556836943,1.7320646424160369,1.5654228925704956,1.5654228925704956,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570067639275231,1.6411692917073892,1.5511154126672977,1.6142373085021973,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128192778473,1.6664175055041064,1.620128192778473,1.6504267454147339,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537933045456872,1.6874582767486572,1.5654227324469843,1.6874582767486572,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933497311192498,1.7244897691752994,1.6697841710960206,1.7169151306152344,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337479035318104,1.7581549502864509,1.7337479035318104,1.7505803108215332,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716207286945131,1.7741456617236162,1.7169151306152344,1.7169151306152344,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700083154300535,1.700083154300535,1.6495856046676636,1.6495856046676636,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.650427014588321,1.7034493298221263,1.6495853701525767,1.7009243965148926,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219646630809549,1.7556297913098544,1.6714672917920623,1.7185982465744019,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084988895704383,1.7160735283160822,1.6706258563694671,1.6916664838790894,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.700083081604369,1.7463724064809034,1.6832505122707504,1.7068160772323608,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564716704238084,1.7564716704238084,1.6664176490558946,1.6874582767486572,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.688299882347882,1.6908248154028385,1.6731506050726357,1.67483389377594,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714678058576031,1.6723094503748992,1.5696310666466848,1.6344362497329712,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378028848992217,1.663893386820358,1.6369614007973907,1.6537938117980957,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664178712582673,1.7379560470581055,1.6622098093695061,1.7379560470581055,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909784604483518,1.801077872823714,1.636961057242322,1.7211235761642456,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.721123869853045,1.721123869853045,1.5999297769775467,1.6832506656646729,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626059472825,1.6824087609419547,1.624336577007746,1.6664178371429443,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731508180779426,1.6731508180779426,1.6117122173309326,1.6117122173309326,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234953276585669,1.6537937301753831,1.5570068499845071,1.6251784563064575,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.607504152260416,1.6159204363038533,1.5654228925704956,1.5654228925704956,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255136922045,1.622653264058064,1.579730364338528,1.590671420097351,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822549110814648,1.5906711930554864,1.4703187942504883,1.4703187942504883,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728440318997036,1.5763638881866833,1.4534866917212785,1.541015625,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544817382771554,1.5864635868354195,1.5443823254367468,1.5772056579589844,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.641168871841751,1.6706257811341025,1.6133952512009033,1.6487435102462769,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420108348959217,1.6580017591347012,1.6125539198857297,1.6411691904067993,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580018446600493,1.7387977934562526,1.6394859859987923,1.6647348403930664,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.664733976099597,1.758154223327548,1.663050687908449,1.7127065658569336,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.713548903734911,1.7665712190061915,1.6916666299718748,1.7547885179519653,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317580953973078,1.6664180136731848,1.5317580953973078,1.6133956909179688,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108703794481418,1.6866167663722997,1.6108703794481418,1.6782004833221436,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916664424331809,1.723648124832265,1.6916664424331809,1.7169151306152344,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084983453790636,1.7674121478516647,1.703448641332817,1.7127065658569336,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.725331400553306,1.725331400553306,1.5586896745385983,1.5612144470214844,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620563269531356,1.5620563269531356,1.4997760813884673,1.5149253606796265,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401740524800465,1.5612146824894857,1.5115587828250276,1.5149253606796265,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.50650882922251,1.50650882922251,1.4459118825343207,1.4837849140167236,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825380066171,1.5443818565076286,1.504825380066171,1.521657943725586,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5224997942600262,1.5780470371246338,1.5073505170192705,1.5780470371246338,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797305272861593,1.597404579302838,1.5570066085270582,1.5654228925704956,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527983781435604,1.578888711370409,1.5359658118846102,1.5544815063476562,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544816501299374,1.5544816501299374,1.4332877397537231,1.4332877397537231,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686357804006267,1.6007708879207314,1.4677941360851003,1.548590064048767,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485902916940821,1.6125538243316824,1.5166086056389134,1.5990878343582153,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.607504118223448,1.6436940264748643,1.578047204958765,1.5990878343582153,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075043998818008,1.716915627718489,1.6075043998818008,1.6975582838058472,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589963720852904,1.7632045937705139,1.6664175818645397,1.7034491300582886,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032957882870418,1.6075040102005005,1.4812602422872767,1.6075040102005005,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075039299086191,1.6453769620745462,1.5612144543361604,1.6201282739639282,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327527879790853,1.6580016392452026,1.5780471843600556,1.6361193656921387,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361194101242733,1.6361194101242733,1.5401740295510535,1.557006597518921,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738390446991146,1.5948796727805077,1.5570064780230988,1.5620561838150024,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.562897948149495,1.5847802222968164,1.5199750443059716,1.557006597518921,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654232213782941,1.5881471449104196,1.5553236462993607,1.5713145732879639,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117122140185016,1.6117122140185016,1.5654228925704956,1.5654228925704956,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990877032726571,1.6622095862965778,1.578047075598017,1.590671420097351,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780468525544413,1.6268610954390363,1.5368072474042858,1.6041371822357178,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948795098171646,1.6201281967240475,1.5822550058364868,1.5822550058364868,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864633029740227,1.6605262391518147,1.582255081270757,1.6201282739639282,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117123086118252,1.6243366551542862,1.5780473309895042,1.6176036596298218,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654230649642928,1.5755224785068127,1.5107174534483387,1.5275498628616333,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.54438247288318,1.5654231055913232,1.5182921332727228,1.5250251293182373,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317581424035693,1.5452241346443985,1.443387387729927,1.4484370946884155,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484366765057881,1.5233414173126223,1.4433869710052156,1.523341417312622,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896763912260558,1.4896763912260558,1.3297675848007202,1.3297675848007202,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634328985272082,1.3667993158785008,1.2245646913182933,1.2540215253829956,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361937928186892,1.1530262774003166,1.0671805659022078,1.1210445165634155,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.835733617356507,0.8837062147590724,0.7591457582528985,0.7843944430351257,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995439772749587,0.8121683237580558,0.7684038530548337,0.7970191240310669,23508800,0.0,0.0
